,glp,btc.b_price,weth_price,wbtc_price,wavax_price,mim_price,usdc_price,usdc.e_price,btc.b_size,btc.b_average,weth_size,weth_average,wbtc_size,wbtc_average,wavax_size,wavax_average,mim_pool,mim_usdg,btc.b_guaranteed,btc.b_pool,btc.b_reserved,btc.b_usdg,weth_guaranteed,weth_pool,weth_reserved,weth_usdg,wbtc_guaranteed,wbtc_pool,wbtc_reserved,wbtc_usdg,usdc.e_pool,usdc.e_reserved,usdc.e_usdg,wavax_guaranteed,wavax_pool,wavax_reserved,wavax_usdg,usdc_pool,usdc_reserved,usdc_usdg,mim_guaranteed,usdc.e_guaranteed,usdc_guaranteed,mim_reserved,interval,aum,glp_price
2024-10-03 00:10:00,24173683611561952644139555,60771.266,2369.433,60771.266,25.39,1.0,1.0,1.0,180506188158744835475000000000000,42380023791338164262660501681201692,3020680884643992897053976776078343,2641347170152345816299250960491333,208540183566100000000000000000000,61783717000000000000000000000000384,32434802731828840476984217900139375,25752018297438692660739326733934,13581775748193328701869,11799968495616707602703,10082480513014870415126153959160000000,30335759356.0,30332917760.0,10084230104999443563900355,120588998062965530767591512778698673,1335276134673299866389,64143475126657611168,3483459665263678917774806,125710518145159776658560582012934149,1504516097.0,352746599.0,881027176242679090851341,50017346382.0,1817614869.0,47080762778853416138077,522872815317272711913181011315650010,69164442902668585106462,25253513073259496001968,1708659571310410589777284,6879569381696.0,12495535383.0,6854145634494453638057720,0,0,0,0,1537070762133703.0,22604392854644492633449285595093270528,0.9350826799037408
2024-10-03 00:11:00,24173683611561952644139555,60771.266,2369.433,60771.266,25.39,1.0,1.0,1.0,180506188158744835475000000000000,42380023791338164262660501681201692,3020680884643992897053976776078343,2641347170152345816299250960491333,208540183566100000000000000000000,61783717000000000000000000000000384,32434802731828840476984217900139375,25752018297438692660739326733934,13581775748193328701869,11799968495616707602703,10082480513014870415126153959160000000,30335759356.0,30332917760.0,10084230104999443563900355,120588998062965530767591512778698673,1335276134673299866389,64143475126657611168,3483459665263678917774806,125710518145159776658560582012934149,1504516097.0,352746599.0,881027176242679090851341,50017346382.0,1817614869.0,47080762778853416138077,522872815317272711913181011315650010,69164442902668585106462,25253513073259496001968,1708659571310410589777284,6879569381696.0,12495535383.0,6854145634494453638057720,0,0,0,0,1537070762133703.0,22604392854644492633449285595093270528,0.9350826799037408
2024-10-03 00:12:00,24123683611561952644139555,60771.266,2369.433,60771.266,25.39,1.0,1.0,1.0,180506188158744835475000000000000,42380023791338164262660501681201692,3020680884643992897053976776078343,2641347170152345816299250960491333,208540183566100000000000000000000,61783717000000000000000000000000384,32434802731828840476984217900139375,25752018297438692660739326733934,13581775748193328701869,11799968495616707602703,10082480513014870415126153959160000000,30335759356.0,30332917760.0,10084230104999443563900355,120588998062965530767591512778698673,1335276134673299866389,64143475126657611168,3483459665263678917774806,125710518145159776658560582012934149,1504516097.0,352746599.0,881027176242679090851341,7481786776.0,1817614869.0,4545203173383163662908,522872815317272711913181011315650010,69164442902668585106462,25253513073259496001968,1708659571310410589777284,6879569381696.0,12495535383.0,6854145634494453638057720,0,0,0,0,1537070762133703.0,22561857295038493986539823994354270208,0.9352575526328446
2024-10-03 00:13:00,24123683611561952644139555,60765.378,2370.05,60765.378,25.39,1.0,1.0,1.0,180506188158744835475000000000000,42380023791338164262660501681201692,3020680884643992897053976776078343,2641347170152345816299250960491333,208540183566100000000000000000000,61783717000000000000000000000000384,32434802731828840476984217900139375,25752018297438692660739326733934,13581775748193328701869,11799968495616707602703,10082480513014870415126153959160000000,30335759356.0,30332917760.0,10084230104999443563900355,120588998062965530767591512778698673,1335276134673299866389,64143475126657611168,3483459665263678917774806,125710518145159776658560582012934149,1504516097.0,352746599.0,881027176242679090851341,7481786776.0,1817614869.0,4545203173383163662908,522872815317272711913181011315650010,69164442902668585106462,25253513073259496001968,1708659571310410589777284,6879569381696.0,12495535383.0,6854145634494453638057720,0,0,0,0,1537070762133703.0,22563060248838809487656566553539772416,0.9353074187237652
2024-10-03 00:14:00,24113683611561952644139555,60765.368,2368.953,60765.368,25.358,1.0,1.0,1.0,180506188158744835475000000000000,42380023791338164262660501681201692,3020680884643992897053976776078343,2641347170152345816299250960491333,208540183566100000000000000000000,61783717000000000000000000000000384,32434802731828840476984217900139375,25752018297438692660739326733934,13581775748193328701869,11799968495616707602703,10082480513014870415126153959160000000,30335759356.0,30332917760.0,10084230104999443563900355,120588998062965530767591512778698673,1335276134673299866389,64143475126657611168,3483459665263678917774806,125710518145159776658560582012934149,1504516097.0,352746599.0,881027176242679090851341,7481786776.0,1817614869.0,4545203173383163662908,522872815317272711913181011315650010,68796522510246368020447,25253513073259496001968,1703162471641600619984161,6879569381696.0,12495535383.0,6854145634494453638057720,0,0,0,0,1537070762133703.0,22551317686481704549197711901848502272,0.9352083261003254
2024-10-03 00:15:00,24113683611561952644139555,60765.368,2368.953,60765.368,25.358,1.0,1.0,1.0,180506188158744835475000000000000,42380023791338164262660501681201692,3020680884643992897053976776078343,2641347170152345816299250960491333,208540183566100000000000000000000,61783717000000000000000000000000384,32434802731828840476984217900139375,25752018297438692660739326733934,13581775748193328701869,11799968495616707602703,10082480513014870415126153959160000000,30335759356.0,30332917760.0,10084230104999443563900355,120588998062965530767591512778698673,1335276134673299866389,64143475126657611168,3483459665263678917774806,125710518145159776658560582012934149,1504516097.0,352746599.0,881027176242679090851341,7481786776.0,1817614869.0,4545203173383163662908,522872815317272711913181011315650010,68796522510246368020447,25253513073259496001968,1703162471641600619984161,6879569381696.0,12495535383.0,6854145634494453638057720,0,0,0,0,1537070762133703.0,22551317686481704549197711901848502272,0.9352083261003254
2024-10-03 00:16:00,24113683611561952644139555,60765.368,2368.953,60765.368,25.358,1.0,1.0,1.0,180506188158744835475000000000000,42380023791338164262660501681201692,3020680884643992897053976776078343,2641347170152345816299250960491333,208540183566100000000000000000000,61783717000000000000000000000000384,32434802731828840476984217900139375,25752018297438692660739326733934,13581775748193328701869,11799968495616707602703,10082480513014870415126153959160000000,30335759356.0,30332917760.0,10084230104999443563900355,120588998062965530767591512778698673,1335276134673299866389,64143475126657611168,3483459665263678917774806,125710518145159776658560582012934149,1504516097.0,352746599.0,881027176242679090851341,7481786776.0,1817614869.0,4545203173383163662908,522872815317272711913181011315650010,68796522510246368020447,25253513073259496001968,1703162471641600619984161,6879569381696.0,12495535383.0,6854145634494453638057720,0,0,0,0,1537070762133703.0,22551317686481704549197711901848502272,0.9352083261003254
2024-10-03 00:17:00,24113683611561952644139555,60728.81,2369.533,60728.81,25.32,1.0,1.0,1.0,180506188158744835475000000000000,42380023791338164262660501681201692,3020680884643992897053976776078343,2641347170152345816299250960491333,208540183566100000000000000000000,61783717000000000000000000000000384,32434802731828840476984217900139375,25752018297438692660739326733934,13581775748193328701869,11799968495616707602703,10082480513014870415126153959160000000,30335759356.0,30332917760.0,10084230104999443563900355,120588998062965530767591512778698673,1335276134673299866389,64143475126657611168,3483459665263678917774806,125710518145159776658560582012934149,1504516097.0,352746599.0,881027176242679090851341,7481786776.0,1817614869.0,4545203173383163662908,522872815317272711913181011315650010,68796522510246368020447,25253513073259496001968,1703162471641600619984161,6879569381696.0,12495535383.0,6854145634494453638057720,0,0,0,0,1537070762133703.0,22552162474171698820700345331101990912,0.9352433596399374
2024-10-03 00:18:00,24113683611561952644139555,60728.81,2369.533,60728.81,25.32,1.0,1.0,1.0,180506188158744835475000000000000,42380023791338164262660501681201692,3020680884643992897053976776078343,2641347170152345816299250960491333,208540183566100000000000000000000,61783717000000000000000000000000384,32434802731828840476984217900139375,25752018297438692660739326733934,13581775748193328701869,11799968495616707602703,10082480513014870415126153959160000000,30335759356.0,30332917760.0,10084230104999443563900355,120588998062965530767591512778698673,1335276134673299866389,64143475126657611168,3483459665263678917774806,125710518145159776658560582012934149,1504516097.0,352746599.0,881027176242679090851341,62622436009.0,1817614869.0,59685852406575923061617,522872815317272711913181011315650010,68796522510246368020447,25253513073259496001968,1703162471641600619984161,6870575237293.0,12495535383.0,6845151490091583638057720,0,0,0,0,1537070762133703.0,22598308979001699167988976749245366272,0.9371570657983724
2024-10-03 00:19:00,24113683611561952644139555,60693.72,2363.314,60693.72,25.26,1.0,1.0,1.0,180506188158744835475000000000000,42380023791338164262660501681201692,3020680884643992897053976776078343,2641347170152345816299250960491333,208540183566100000000000000000000,61783717000000000000000000000000384,32434802731828840476984217900139375,25752018297438692660739326733934,13581775748193328701869,11799968495616707602703,10082480513014870415126153959160000000,30335759356.0,30332917760.0,10084230104999443563900355,120588998062965530767591512778698673,1335276134673299866389,64143475126657611168,3483459665263678917774806,125710518145159776658560582012934149,1504516097.0,352746599.0,881027176242679090851341,62622436009.0,1817614869.0,59685852406575923061617,522872815317272711913181011315650010,68796522510246368020447,25253513073259496001968,1703162471641600619984161,6870575237293.0,12495535383.0,6845151490091583638057720,0,0,0,0,1537070762133703.0,22590270940269758409107229076233388032,0.9368237264852495
2024-10-03 00:20:00,24113683611561952644139555,60662.07,2360.72,60662.07,25.233,1.0,1.0,1.0,180506188158744835475000000000000,42380023791338164262660501681201692,3020680884643992897053976776078343,2641347170152345816299250960491333,208540183566100000000000000000000,61783717000000000000000000000000384,32434802731828840476984217900139375,25752018297438692660739326733934,13581775748193328701869,11799968495616707602703,10082480513014870415126153959160000000,30335759356.0,30332917760.0,10084230104999443563900355,120588998062965530767591512778698673,1335276134673299866389,64143475126657611168,3483459665263678917774806,125710518145159776658560582012934149,1504516097.0,352746599.0,881027176242679090851341,62622436009.0,1817614869.0,59685852406575923061617,522948542317272711913181011315650010,69160425900922843203602,25133251844870910924939,1703162471641600619984161,6870575237293.0,12495535383.0,6845151490091583638057720,0,0,0,0,1537070762133703.0,22598275787816247488657445908127940608,0.9371556893522854
2024-10-03 00:21:00,24113683611561952644139555,60670.69,2360.705,60670.69,25.23,1.0,1.0,1.0,180506188158744835475000000000000,42380023791338164262660501681201692,3020680884643992897053976776078343,2641347170152345816299250960491333,208540183566100000000000000000000,61783717000000000000000000000000384,37492266065162173810301097900139375,25680344506861748070362872775889,13581775748193328701869,11799968495616707602703,10082480513014870415126153959160000000,30335759356.0,30332917760.0,10084230104999443563900355,120588998062965530767591512778698673,1335276134673299866389,64143475126657611168,3483459665263678917774806,125710518145159776658560582012934149,1504516097.0,352746599.0,881027176242679090851341,62622436009.0,1817614869.0,59685852406575923061617,522948542317272711913181011315650010,69160425900922843203602,25133251844870910924939,1703162471641600619984161,6870575237293.0,17033428620.0,6845151490091583638057720,0,0,0,0,1537070762133703.0,22598322113278938397915701956640243712,0.9371576104798675
2024-10-03 00:22:00,24113683611561952644139555,60670.69,2360.705,60670.69,25.23,1.0,1.0,1.0,180506188158744835475000000000000,42380023791338164262660501681201692,3020680884643992897053976776078343,2641347170152345816299250960491333,208540183566100000000000000000000,61783717000000000000000000000000384,37492266065162173810301097900139375,25680344506861748070362872775889,13581775748193328701869,11799968495616707602703,10082480513014870415126153959160000000,30335759356.0,30332917760.0,10084230104999443563900355,120588998062965530767591512778698673,1335276134673299866389,64143475126657611168,3483459665263678917774806,125710518145159776658560582012934149,1504516097.0,352746599.0,881027176242679090851341,62622436009.0,1817614869.0,59685852406575923061617,522948542317272711913181011315650010,69160425900922843203602,25133251844870910924939,1703162471641600619984161,6870575237293.0,17033428620.0,6845151490091583638057720,0,0,0,0,1537070762133703.0,22598322113278938397915701956640243712,0.9371576104798675
2024-10-03 00:23:00,24113683611561952644139555,60567.525,2354.446,60567.525,25.19,1.0,1.0,1.0,180506188158744835475000000000000,42380023791338164262660501681201692,3020680884643992897053976776078343,2641347170152345816299250960491333,208540183566100000000000000000000,61783717000000000000000000000000384,37492266065162173810301097900139375,25680344506861748070362872775889,13581775748193328701869,11799968495616707602703,10082480513014870415126153959160000000,30335759356.0,30332917760.0,10084230104999443563900355,120588998062965530767591512778698673,1335276134673299866389,64143475126657611168,3483459665263678917774806,125710518145159776658560582012934149,1504516097.0,352746599.0,881027176242679090851341,54088886392.0,1817614869.0,51152302789575923061617,522948542317272711913181011315650010,69160425900922843203602,25133251844870910924939,1703162471641600619984161,6879108786910.0,17033428620.0,6853685039708583638057720,0,0,0,0,1537070762133703.0,22589498419853402576615410419590234112,0.9367916898860803
2024-10-03 00:24:00,24113683611561952644139555,60567.525,2354.446,60567.525,25.19,1.0,1.0,1.0,180506188158744835475000000000000,42380023791338164262660501681201692,3020680884643992897053976776078343,2641347170152345816299250960491333,208540183566100000000000000000000,61783717000000000000000000000000384,37492266065162173810301097900139375,25680344506861748070362872775889,13581775748193328701869,11799968495616707602703,10082480513014870415126153959160000000,30335759356.0,30332917760.0,10084230104999443563900355,120588998062965530767591512778698673,1335276134673299866389,64143475126657611168,3483459665263678917774806,125710518145159776658560582012934149,1504516097.0,352746599.0,881027176242679090851341,54070846042.0,1817614869.0,51134262439575923061617,522948542317272711913181011315650010,69160425900922843203602,25133251844870910924939,1703162471641600619984161,6879126827260.0,17033428620.0,6853703080058583638057720,0,0,0,0,1537070762133703.0,22589498419853402576615410419590234112,0.9367916898860803
2024-10-03 00:25:00,24113683611561952644139555,60567.525,2354.446,60567.525,25.19,1.0,1.0,1.0,180506188158744835475000000000000,42380023791338164262660501681201692,3020680884643992897053976776078343,2641347170152345816299250960491333,208540183566100000000000000000000,61783717000000000000000000000000384,37492266065162173810301097900139375,25680344506861748070362872775889,13581775748193328701869,11799968495616707602703,10082480513014870415126153959160000000,30335759356.0,30332917760.0,10084230104999443563900355,120588998062965530767591512778698673,1335276134673299866389,64143475126657611168,3483459665263678917774806,125710518145159776658560582012934149,1504516097.0,352746599.0,881027176242679090851341,54070846042.0,1817614869.0,51134262439575923061617,522948542317272711913181011315650010,69160425900922843203602,25133251844870910924939,1703162471641600619984161,6879126827260.0,17033428620.0,6853703080058583638057720,0,0,0,0,1537070762133703.0,22589498419853402576615410419590234112,0.9367916898860803
2024-10-03 00:26:00,24113683611561952644139555,60590.32,2357.476,60590.32,25.154,1.0,1.0,1.0,180506188158744835475000000000000,42380023791338164262660501681201692,3020680884643992897053976776078343,2641347170152345816299250960491333,208540183566100000000000000000000,61783717000000000000000000000000384,37492266065162173810301097900139375,25680344506861748070362872775889,13581775748193328701869,11799968495616707602703,10082480513014870415126153959160000000,30335759356.0,30332917760.0,10084230104999443563900355,120588998062965530767591512778698673,1335276134673299866389,64143475126657611168,3483459665263678917774806,125710518145159776658560582012934149,1504516097.0,352746599.0,881027176242679090851341,54070846042.0,1817614869.0,51134262439575923061617,522948542317272711913181011315650010,69160425900922843203602,25133251844870910924939,1703162471641600619984161,6879126827260.0,17033428620.0,6853703080058583638057720,0,0,0,0,1537070762133703.0,22593580984819591314896956567368761344,0.9369609947932838
2024-10-03 00:27:00,24113683611561952644139555,60759.869,2366.074,60759.869,25.263,1.0,1.0,1.0,180506188158744835475000000000000,42380023791338164262660501681201692,3020680884643992897053976776078343,2641347170152345816299250960491333,208540183566100000000000000000000,61783717000000000000000000000000384,33679266065162173810301097900139375,25708998229126094721429034095146,13581775748193328701869,11799968495616707602703,10082480513014870415126153959160000000,30335759356.0,30332917760.0,10084230104999443563900355,120588998062965530767591512778698673,1335276134673299866389,64143475126657611168,3483459665263678917774806,125710518145159776658560582012934149,1504516097.0,352746599.0,881027176242679090851341,54070846042.0,1817614869.0,51134262439575923061617,522948542317272711913181011315650010,69160425900922843203602,25133251844870910924939,1703162471641600619984161,6879545353780.0,8162965287.0,6853703080058583638057720,0,0,0,0,1537070762133703.0,22607467055423813947971251277783891968,0.9375368533318591
2024-10-03 00:28:00,24113683611561952644139555,60733.485,2363.914,60733.485,25.223,1.0,1.0,1.0,180506188158744835475000000000000,42380023791338164262660501681201692,3020680884643992897053976776078343,2641347170152345816299250960491333,208540183566100000000000000000000,61783717000000000000000000000000384,33679266065162173810301097900139375,25708998229126094721429034095146,13581775748193328701869,11799968495616707602703,10082480513014870415126153959160000000,30335759356.0,30332917760.0,10084230104999443563900355,120588998062965530767591512778698673,1335276134673299866389,64143475126657611168,3483459665263678917774806,125710518145159776658560582012934149,1504516097.0,352746599.0,881027176242679090851341,54070846042.0,1817614869.0,51134262439575923061617,522948542317272711913181011315650010,69160425900922843203602,25133251844870910924939,1703162471641600619984161,6879545353780.0,8162965287.0,6853703080058583638057720,0,0,0,0,1537070762133703.0,22603349829221144185728059458273148928,0.9373661110152147
2024-10-03 00:29:00,24113683611561952644139555,60733.485,2363.914,60733.485,25.223,1.0,1.0,1.0,180506188158744835475000000000000,42380023791338164262660501681201692,3020680884643992897053976776078343,2641347170152345816299250960491333,208540183566100000000000000000000,61783717000000000000000000000000384,33679266065162173810301097900139375,25708998229126094721429034095146,13581775748193328701869,11799968495616707602703,10082480513014870415126153959160000000,30335759356.0,30332917760.0,10084230104999443563900355,120588998062965530767591512778698673,1335276134673299866389,64143475126657611168,3483459665263678917774806,125710518145159776658560582012934149,1504516097.0,352746599.0,881027176242679090851341,54070846042.0,1817614869.0,51134262439575923061617,522948542317272711913181011315650010,69160425900922843203602,25133251844870910924939,1703162471641600619984161,6879545353780.0,8162965287.0,6853703080058583638057720,0,0,0,0,1537070762133703.0,22603349829221144185728059458273148928,0.9373661110152147
2024-10-03 00:30:00,24113683611561952644139555,60765.468,2368.96,60765.468,25.296,1.0,1.0,1.0,180506188158744835475000000000000,42380023791338164262660501681201692,3020680884643992897053976776078343,2641347170152345816299250960491333,208540183566100000000000000000000,61783717000000000000000000000000384,33679266065162173810301097900139375,25708998229126094721429034095146,13581775748193328701869,11799968495616707602703,10082480513014870415126153959160000000,30335759356.0,30332917760.0,10084230104999443563900355,120588998062965530767591512778698673,1335276134673299866389,64143475126657611168,3483459665263678917774806,125710518145159776658560582012934149,1504516097.0,352746599.0,881027176242679090851341,54070846042.0,1817614869.0,51134262439575923061617,522948542317272711913181011315650010,69160425900922843203602,25133251844870910924939,1703162471641600619984161,6879545353780.0,8162965287.0,6853703080058583638057720,0,0,0,0,1537070762133703.0,22610080930443326371608127556902977536,0.9376452513295114
2024-10-03 00:31:00,24113683611561952644139555,60759.919,2366.973,60759.919,25.3,1.0,1.0,1.0,180506188158744835475000000000000,42380023791338164262660501681201692,3020680884643992897053976776078343,2641347170152345816299250960491333,208540183566100000000000000000000,61783717000000000000000000000000384,33679266065162173810301097900139375,25708998229126094721429034095146,13581775748193328701869,11799968495616707602703,10082480513014870415126153959160000000,30335759356.0,30332917760.0,10084230104999443563900355,120588998062965530767591512778698673,1335276134673299866389,64143475126657611168,3483459665263678917774806,125710518145159776658560582012934149,1504516097.0,352746599.0,881027176242679090851341,54070846042.0,1817614869.0,51134262439575923061617,522945945317272711913181011315650010,69160390480308336659258,25174303165179448018004,1703162471641600619984161,6879545353780.0,8162965287.0,6853703080058583638057720,0,0,0,0,1537070762133703.0,22606437289900737865927985865278095360,0.9374941487190068
