,glp,btc.b_price,weth_price,wbtc_price,wavax_price,mim_price,usdc_price,usdc.e_price,btc.b_size,btc.b_average,weth_size,weth_average,wbtc_size,wbtc_average,wavax_size,wavax_average,mim_pool,mim_usdg,btc.b_guaranteed,btc.b_pool,btc.b_reserved,btc.b_usdg,weth_guaranteed,weth_pool,weth_reserved,weth_usdg,wbtc_guaranteed,wbtc_pool,wbtc_reserved,wbtc_usdg,usdc.e_pool,usdc.e_reserved,usdc.e_usdg,wavax_guaranteed,wavax_pool,wavax_reserved,wavax_usdg,usdc_pool,usdc_reserved,usdc_usdg,mim_guaranteed,usdc.e_guaranteed,usdc_guaranteed,mim_reserved,interval,aum,glp_price
2024-10-05 00:10:00,23832889943279598772183014,62171.42,2420.4,62171.42,26.286,1.0,1.0,1.0,180506188158744835475000000000000,42380023791338164262660501681201981,420680884643992897053976776078343,3074689999999999999999999999999982,208539837586403463000000000000000,60773566000000000000000000000000000,20846172686983354853709619901695350,26390858245490657599544875845240,15868039046251981766595,10486814408886200527418,10082480513014870415126153959160000000,30332938347.0,30332917760.0,10082496625223343563900355,118925171489088388146672707353000869,1335137439972025302709,63429902191932411179,3483790564263678917774806,131196345957261417248421582012934149,1494867206.0,361692632.0,875025483480248523622336,54725777246.0,3100614869.0,51789193643575923061617,525092853817272711913160829615650010,69162442902668585106462,25202659281615151553735,1712443310952643200851341,6878471896056.0,14917141757.0,6853048148854583638057720,0,0,0,0,1537070762133703.0,22731456750720076583721100592977805312,0.953785160121964
2024-10-05 00:11:00,23832889943279598772183014,62171.42,2420.4,62171.42,26.286,1.0,1.0,1.0,180506188158744835475000000000000,42380023791338164262660501681201981,420680884643992897053976776078343,3074689999999999999999999999999982,208539837586403463000000000000000,60773566000000000000000000000000000,20846172686983354853709619901695350,26390858245490657599544875845240,15868039046251981766595,10486814408886200527418,10082480513014870415126153959160000000,30332938347.0,30332917760.0,10082496625223343563900355,118925171489088388146672707353000869,1335137439972025302709,63429902191932411179,3483790564263678917774806,131196345957261417248421582012934149,1494867206.0,361692632.0,875025483480248523622336,54725777246.0,3100614869.0,51789193643575923061617,525092853817272711913160829615650010,69162442902668585106462,25202659281615151553735,1712443310952643200851341,6878471896056.0,14917141757.0,6853048148854583638057720,0,0,0,0,1537070762133703.0,22731456750720076583721100592977805312,0.953785160121964
2024-10-05 00:12:00,23832889943279598772183014,62171.42,2420.4,62171.42,26.286,1.0,1.0,1.0,180506188158744835475000000000000,42380023791338164262660501681201981,420680884643992897053976776078343,3074689999999999999999999999999982,208539837586403463000000000000000,60773566000000000000000000000000000,20846172686983354853709619901695350,26390858245490657599544875845240,12984213831937726178427,12394478653225821221394,10082480513014870415126153959160000000,30332938347.0,30332917760.0,10082496625223343563900355,118925171489088388146672707353000869,1335137439972025302709,63429902191932411179,3483790564263678917774806,131196345957261417248421582012934149,1494867206.0,361692632.0,875025483480248523622336,54725777246.0,3100614869.0,51789193643575923061617,525092853817272711913160829615650010,69251620845706370034824,25202659281615151553735,1714787468363334415478264,6877175607882.0,14917141757.0,6851751860679620976402499,0,0,0,0,1537070762133703.0,22729595263850746312843268869184290816,0.9537070543247332
2024-10-05 00:13:00,23832889943279598772183014,62130.21,2417.37,62130.21,26.247,1.0,1.0,1.0,180506188158744835475000000000000,42380023791338164262660501681201981,420680884643992897053976776078343,3074689999999999999999999999999982,208539837586403463000000000000000,60773566000000000000000000000000000,20846172686983354853709619901695350,26390858245490657599544875845240,12984213831937726178427,12394478653225821221394,10082480513014870415126153959160000000,30332938347.0,30332917760.0,10082496625223343563900355,118925171489088388146672707353000869,1335137439972025302709,63429902191932411179,3483790564263678917774806,131196345957261417248421582012934149,1494867206.0,361692632.0,875025483480248523622336,54725777246.0,3100614869.0,51789193643575923061617,525092853817272711913160829615650010,69251620845706370034824,25202659281615151553735,1714787468363334415478264,6877175607882.0,14917141757.0,6851751860679620976402499,0,0,0,0,1537070762133703.0,22725314805442925397259068707849633792,0.953527451329964
2024-10-05 00:14:00,23832889943279598772183014,62081.57,2414.97,62081.57,26.245,1.0,1.0,1.0,180506188158744835475000000000000,42380023791338164262660501681201981,420680884643992897053976776078343,3074689999999999999999999999999982,208539837586403463000000000000000,60773566000000000000000000000000000,20846172686983354853709619901695350,26390858245490657599544875845240,12984213831937726178427,12394478653225821221394,10082480513014870415126153959160000000,30332938347.0,30332917760.0,10082496625223343563900355,118925171489088388146672707353000869,1335137439972025302709,63429902191932411179,3483790564263678917774806,131196345957261417248421582012934149,1494867206.0,361692632.0,875025483480248523622336,54725777246.0,3100614869.0,51789193643575923061617,525092853817272711913160829615650010,69251620845706370034824,25202659281615151553735,1714787468363334415478264,6877175607882.0,14917141757.0,6851751860679620976402499,0,0,0,0,1537070762133703.0,22720943629897013121692593784631590912,0.9533440419508952
2024-10-05 00:15:00,23832889943279598772183014,62081.57,2414.97,62081.57,26.245,1.0,1.0,1.0,180506188158744835475000000000000,42380023791338164262660501681201981,420680884643992897053976776078343,3074689999999999999999999999999982,208539837586403463000000000000000,60773566000000000000000000000000000,20846172686983354853709619901695350,26390858245490657599544875845240,12984213831937726178427,12394478653225821221394,10082480513014870415126153959160000000,30332938347.0,30332917760.0,10082496625223343563900355,118925171489088388146672707353000869,1335137439972025302709,63429902191932411179,3483790564263678917774806,131196345957261417248421582012934149,1494867206.0,361692632.0,875025483480248523622336,54725777246.0,3100614869.0,51789193643575923061617,525092853817272711913160829615650010,69251620845706370034824,25202659281615151553735,1714787468363334415478264,6877175607882.0,14917141757.0,6851751860679620976402499,0,0,0,0,1537070762133703.0,22720943629897013121692593784631590912,0.9533440419508952
2024-10-05 00:16:00,23832889943279598772183014,62081.57,2414.97,62081.57,26.245,1.0,1.0,1.0,180506188158744835475000000000000,42380023791338164262660501681201981,420680884643992897053976776078343,3074689999999999999999999999999982,208539837586403463000000000000000,60773566000000000000000000000000000,20846172686983354853709619901695350,26390858245490657599544875845240,12984213831937726178427,12394478653225821221394,10082480513014870415126153959160000000,30332938347.0,30332917760.0,10082496625223343563900355,118925171489088388146672707353000869,1335137439972025302709,63429902191932411179,3483790564263678917774806,131196345957261417248421582012934149,1494867206.0,361692632.0,875025483480248523622336,54725777246.0,3100614869.0,51789193643575923061617,525092853817272711913160829615650010,69251620845706370034824,25202659281615151553735,1714787468363334415478264,6877175607882.0,14917141757.0,6851751860679620976402499,0,0,0,0,1537070762133703.0,22720943629897013121692593784631590912,0.9533440419508952
2024-10-05 00:17:00,23832889943279598772183014,62091.244,2416.05,62091.244,26.262,1.0,1.0,1.0,180506188158744835475000000000000,42380023791338164262660501681201981,420680884643992897053976776078343,3074689999999999999999999999999982,208539837586403463000000000000000,60773566000000000000000000000000000,20846172686983354853709619901695350,26390858245490657599544875845240,12984213831937726178427,12394478653225821221394,10082480513014870415126153959160000000,30332938347.0,30332917760.0,10082496625223343563900355,118925171489088388146672707353000869,1335137439972025302709,63429902191932411179,3483790564263678917774806,131196345957261417248421582012934149,1494867206.0,361692632.0,875025483480248523622336,54725777246.0,3100614869.0,51789193643575923061617,525092853817272711913160829615650010,69251620845706370034824,25202659281615151553735,1714787468363334415478264,6877175607882.0,14917141757.0,6851751860679620976402499,0,0,0,0,1537070762133703.0,22723600715036361665059384763166490624,0.9534555301147591
2024-10-05 00:18:00,23832889943279598772183014,62091.244,2416.05,62091.244,26.262,1.0,1.0,1.0,180506188158744835475000000000000,42380023791338164262660501681201981,420680884643992897053976776078343,3074689999999999999999999999999982,208539837586403463000000000000000,60773566000000000000000000000000000,20846172686983354853709619901695350,26390858245490657599544875845240,12984213831937726178427,12394478653225821221394,10082480513014870415126153959160000000,30332938347.0,30332917760.0,10082496625223343563900355,118925171489088388146672707353000869,1335137439972025302709,63429902191932411179,3483790564263678917774806,131196345957261417248421582012934149,1494867206.0,361692632.0,875025483480248523622336,54725777246.0,3100614869.0,51789193643575923061617,525092853817272711913160829615650010,69251620845706370034824,25202659281615151553735,1714787468363334415478264,6877175607882.0,14917141757.0,6851751860679620976402499,0,0,0,0,1537070762133703.0,22723600715036361665059384763166490624,0.9534555301147591
2024-10-05 00:19:00,23832889943279598772183014,62091.244,2416.05,62091.244,26.262,1.0,1.0,1.0,180506188158744835475000000000000,42380023791338164262660501681201981,420680884643992897053976776078343,3074689999999999999999999999999982,208539837586403463000000000000000,60773566000000000000000000000000000,20846172686983354853709619901695350,26390858245490657599544875845240,12984213831937726178427,12394478653225821221394,10082480513014870415126153959160000000,30332938347.0,30332917760.0,10082496625223343563900355,118925171489088388146672707353000869,1335137439972025302709,63429902191932411179,3483790564263678917774806,131196345957261417248421582012934149,1494867206.0,361692632.0,875025483480248523622336,54725777246.0,3100614869.0,51789193643575923061617,525092853817272711913160829615650010,69251620845706370034824,25202659281615151553735,1714787468363334415478264,6877175607882.0,14917141757.0,6851751860679620976402499,0,0,0,0,1537070762133703.0,22723600715036361665059384763166490624,0.9534555301147591
2024-10-05 00:20:00,23832889943279598772183014,62099.67,2414.214,62099.67,26.257,1.0,1.0,1.0,180506188158744835475000000000000,42380023791338164262660501681201981,420680884643992897053976776078343,3074689999999999999999999999999982,208539837586403463000000000000000,60773566000000000000000000000000000,20846172686983354853709619901695350,26390858245490657599544875845240,12984213831937726178427,12394478653225821221394,10082480513014870415126153959160000000,30332938347.0,30332917760.0,10082496625223343563900355,118925171489088388146672707353000869,1335137439972025302709,63429902191932411179,3483790564263678917774806,131196345957261417248421582012934149,1494867206.0,361692632.0,875025483480248523622336,54725777246.0,3100614869.0,51789193643575923061617,525092853817272711913160829615650010,69251620845706370034824,25202659281615151553735,1714787468363334415478264,6877175607882.0,14917141757.0,6851751860679620976402499,0,0,0,0,1537070762133703.0,22721147743457724584610815585925726208,0.9533526063155692
2024-10-05 00:21:00,23832889943279598772183014,62087.81,2414.04,62087.81,26.24,1.0,1.0,1.0,180506188158744835475000000000000,42380023791338164262660501681201981,420680884643992897053976776078343,3074689999999999999999999999999982,208539837586403463000000000000000,60773566000000000000000000000000000,20846172686983354853709619901695350,26390858245490657599544875845240,12984213831937726178427,12394478653225821221394,10082480513014870415126153959160000000,30332938347.0,30332917760.0,10082496625223343563900355,118925171489088388146672707353000869,1335137439972025302709,63429902191932411179,3483790564263678917774806,131196345957261417248421582012934149,1494867206.0,361692632.0,875025483480248523622336,54725777246.0,3100614869.0,51789193643575923061617,525092853817272711913160829615650010,69251620845706370034824,25202659281615151553735,1714787468363334415478264,6877175607882.0,14917141757.0,6851751860679620976402499,0,0,0,0,1537070762133703.0,22721011667750589905820644877923254272,0.9533468967391201
2024-10-05 00:22:00,23832889943279598772183014,62087.81,2414.04,62087.81,26.24,1.0,1.0,1.0,180506188158744835475000000000000,42380023791338164262660501681201981,420680884643992897053976776078343,3074689999999999999999999999999982,208539837586403463000000000000000,60773566000000000000000000000000000,20846172686983354853709619901695350,26390858245490657599544875845240,12984213831937726178427,12394478653225821221394,10082480513014870415126153959160000000,30332938347.0,30332917760.0,10082496625223343563900355,118925171489088388146672707353000869,1335137439972025302709,63429902191932411179,3483790564263678917774806,131196345957261417248421582012934149,1494867206.0,361692632.0,875025483480248523622336,54725777246.0,3100614869.0,51789193643575923061617,525092853817272711913160829615650010,69251620845706370034824,25202659281615151553735,1714787468363334415478264,6877175607882.0,14917141757.0,6851751860679620976402499,0,0,0,0,1537070762133703.0,22721011667750589905820644877923254272,0.9533468967391201
2024-10-05 00:23:00,23832889943279598772183014,62087.81,2414.04,62087.81,26.24,1.0,1.0,1.0,180506188158744835475000000000000,42380023791338164262660501681201981,420680884643992897053976776078343,3074689999999999999999999999999982,208539837586403463000000000000000,60773566000000000000000000000000000,20846172686983354853709619901695350,26390858245490657599544875845240,12984213831937726178427,12394478653225821221394,10082480513014870415126153959160000000,30332938347.0,30332917760.0,10082496625223343563900355,118925171489088388146672707353000869,1335137439972025302709,63429902191932411179,3483790564263678917774806,131196345957261417248421582012934149,1494867206.0,361692632.0,875025483480248523622336,54725777246.0,3100614869.0,51789193643575923061617,525092853817272711913160829615650010,69251620845706370034824,25202659281615151553735,1714787468363334415478264,6877175607882.0,14917141757.0,6851751860679620976402499,0,0,0,0,1537070762133703.0,22721011667750589905820644877923254272,0.9533468967391201
2024-10-05 00:24:00,23832889943279598772183014,62050.86,2413.09,62050.86,26.2,1.0,1.0,1.0,180506188158744835475000000000000,42380023791338164262660501681201981,420680884643992897053976776078343,3074689999999999999999999999999982,208539837586403463000000000000000,60773566000000000000000000000000000,20846172686983354853709619901695350,26390858245490657599544875845240,12984213831937726178427,12394478653225821221394,10082480513014870415126153959160000000,30332938347.0,30332917760.0,10082496625223343563900355,118925171489088388146672707353000869,1335137439972025302709,63429902191932411179,3483790564263678917774806,131196345957261417248421582012934149,1494867206.0,361692632.0,875025483480248523622336,54725777246.0,3100614869.0,51789193643575923061617,525092853817272711913160829615650010,69251620845706370034824,25202659281615151553735,1714787468363334415478264,6877175607882.0,14917141757.0,6851751860679620976402499,0,0,0,0,1537070762133703.0,22719320256628545471841667471477047296,0.95327592711999
2024-10-05 00:25:00,23832889943279598772183014,62050.86,2413.09,62050.86,26.2,1.0,1.0,1.0,180506188158744835475000000000000,42380023791338164262660501681201981,420680884643992897053976776078343,3074689999999999999999999999999982,208539837586403463000000000000000,60773566000000000000000000000000000,20846172686983354853709619901695350,26390858245490657599544875845240,12984213831937726178427,12394478653225821221394,10082480513014870415126153959160000000,30332938347.0,30332917760.0,10082496625223343563900355,118925171489088388146672707353000869,1335137439972025302709,63429902191932411179,3483790564263678917774806,131196345957261417248421582012934149,1494867206.0,361692632.0,875025483480248523622336,54725777246.0,3100614869.0,51789193643575923061617,525092853817272711913160829615650010,69251620845706370034824,25202659281615151553735,1714787468363334415478264,6877175607882.0,14917141757.0,6851751860679620976402499,0,0,0,0,1537070762133703.0,22719320256628545471841667471477047296,0.95327592711999
2024-10-05 00:26:00,23832889943279598772183014,62050.86,2413.09,62050.86,26.2,1.0,1.0,1.0,180506188158744835475000000000000,42380023791338164262660501681201981,420680884643992897053976776078343,3074689999999999999999999999999982,208539837586403463000000000000000,60773566000000000000000000000000000,20846172686983354853709619901695350,26390858245490657599544875845240,12984213831937726178427,12394478653225821221394,10082480513014870415126153959160000000,30332938347.0,30332917760.0,10082496625223343563900355,118925171489088388146672707353000869,1335137439972025302709,63429902191932411179,3483790564263678917774806,131196345957261417248421582012934149,1494867206.0,361692632.0,875025483480248523622336,54725777246.0,3100614869.0,51789193643575923061617,525092853817272711913160829615650010,69251620845706370034824,25202659281615151553735,1714787468363334415478264,6877175607882.0,14917141757.0,6851751860679620976402499,0,0,0,0,1537070762133703.0,22719320256628545471841667471477047296,0.95327592711999
2024-10-05 00:27:00,23832889943279598772183014,62087.0,2413.849,62087.0,26.223,1.0,1.0,1.0,180506188158744835475000000000000,42380023791338164262660501681201981,420680884643992897053976776078343,3074689999999999999999999999999982,208539837586403463000000000000000,60773566000000000000000000000000000,20846172686983354853709619901695350,26390858245490657599544875845240,12984213831937726178427,12394478653225821221394,10082480513014870415126153959160000000,30332938347.0,30332917760.0,10082496625223343563900355,118925171489088388146672707353000869,1335137439972025302709,63429902191932411179,3483790564263678917774806,131196345957261417248421582012934149,1494867206.0,361692632.0,875025483480248523622336,54725777246.0,3100614869.0,51789193643575923061617,525092853817272711913160829615650010,69251620845706370034824,25202659281615151553735,1714787468363334415478264,6877175607882.0,14917141757.0,6851751860679620976402499,0,0,0,0,1537070762133703.0,22719739823392218602055498603893358592,0.9532935316473751
2024-10-05 00:28:00,23832889943279598772183014,62081.65,2413.95,62081.65,26.216,1.0,1.0,1.0,180506188158744835475000000000000,42380023791338164262660501681201981,420680884643992897053976776078343,3074689999999999999999999999999982,208539837586403463000000000000000,60773566000000000000000000000000000,20846172686983354853709619901695350,26390858245490657599544875845240,12984213831937726178427,12394478653225821221394,10082480513014870415126153959160000000,30332938347.0,30332917760.0,10082496625223343563900355,118925171489088388146672707353000869,1335137439972025302709,63429902191932411179,3483790564263678917774806,131196345957261417248421582012934149,1494867206.0,361692632.0,875025483480248523622336,54725777246.0,3100614869.0,51789193643575923061617,525092853817272711913160829615650010,69251620845706370034824,25202659281615151553735,1714787468363334415478264,6877175607882.0,14917141757.0,6851751860679620976402499,0,0,0,0,1537070762133703.0,22719671785538651262660413249892122624,0.9532906768591505
2024-10-05 00:29:00,23832889943279598772183014,62081.65,2413.95,62081.65,26.216,1.0,1.0,1.0,180506188158744835475000000000000,42380023791338164262660501681201981,420680884643992897053976776078343,3074689999999999999999999999999982,208539837586403463000000000000000,60773566000000000000000000000000000,20846172686983354853709619901695350,26390858245490657599544875845240,12984213831937726178427,12394478653225821221394,10082480513014870415126153959160000000,30332938347.0,30332917760.0,10082496625223343563900355,118925171489088388146672707353000869,1335137439972025302709,63429902191932411179,3483790564263678917774806,131196345957261417248421582012934149,1494867206.0,361692632.0,875025483480248523622336,54725777246.0,3100614869.0,51789193643575923061617,525092853817272711913160829615650010,69251620845706370034824,25202659281615151553735,1714787468363334415478264,6877175607882.0,14917141757.0,6851751860679620976402499,0,0,0,0,1537070762133703.0,22719671785538651262660413249892122624,0.9532906768591505
2024-10-05 00:30:00,23832889943279598772183014,62081.65,2413.95,62081.65,26.216,1.0,1.0,1.0,180506188158744835475000000000000,42380023791338164262660501681201981,420680884643992897053976776078343,3074689999999999999999999999999982,208539837586403463000000000000000,60773566000000000000000000000000000,20846172686983354853709619901695350,26390858245490657599544875845240,12984213831937726178427,12394478653225821221394,10082480513014870415126153959160000000,30332938347.0,30332917760.0,10082496625223343563900355,118925171489088388146672707353000869,1335137439972025302709,63429902191932411179,3483790564263678917774806,131196345957261417248421582012934149,1494867206.0,361692632.0,875025483480248523622336,54725777246.0,3100614869.0,51789193643575923061617,525092853817272711913160829615650010,69251620845706370034824,25202659281615151553735,1714787468363334415478264,6877175607882.0,14917141757.0,6851751860679620976402499,0,0,0,0,1537070762133703.0,22719671785538651262660413249892122624,0.9532906768591505
2024-10-05 00:31:00,23832889943279598772183014,62106.1,2416.68,62106.1,26.263,1.0,1.0,1.0,180506188158744835475000000000000,42380023791338164262660501681201981,420680884643992897053976776078343,3074689999999999999999999999999982,208539837586403463000000000000000,60773566000000000000000000000000000,20846172686983354853709619901695350,26390858245490657599544875845240,12984213831937726178427,12394478653225821221394,10082480513014870415126153959160000000,30332938347.0,30332917760.0,10082496625223343563900355,118925171489088388146672707353000869,1335137439972025302709,63429902191932411179,3483790564263678917774806,131196345957261417248421582012934149,1494867206.0,361692632.0,875025483480248523622336,54725777246.0,3100614869.0,51789193643575923061617,525092853817272711913160829615650010,69251620845706370034824,25202659281615151553735,1714787468363334415478264,6877175607882.0,14917141757.0,6851751860679620976402499,0,0,0,0,1537070762133703.0,22723770809670284735913581017814794240,0.9534626670853207
