,glp,btc.b_price,weth_price,wbtc_price,wavax_price,mim_price,usdc_price,usdc.e_price,btc.b_size,btc.b_average,weth_size,weth_average,wbtc_size,wbtc_average,wavax_size,wavax_average,mim_pool,mim_usdg,btc.b_guaranteed,btc.b_pool,btc.b_reserved,btc.b_usdg,weth_guaranteed,weth_pool,weth_reserved,weth_usdg,wbtc_guaranteed,wbtc_pool,wbtc_reserved,wbtc_usdg,usdc.e_pool,usdc.e_reserved,usdc.e_usdg,wavax_guaranteed,wavax_pool,wavax_reserved,wavax_usdg,usdc_pool,usdc_reserved,usdc_usdg,mim_guaranteed,usdc.e_guaranteed,usdc_guaranteed,mim_reserved,interval,aum,glp_price
2024-10-04 00:10:00,23837037774646019208879099,60761.181,2349.552,60761.181,24.625,1.0,1.0,1.0,180506188158744835475000000000000,42380023791338164262660501681201981,3020680884643992897053976776078343,2641347170152345816299250960491333,208539837586403463000000000000000,60773566000000000000000000000000000,22142229388144395189612072446114000,25608706789631239851469755604600,15317771981405512854011,9936547344039731614834,10082480513014870415126153959160000000,30335759356.0,30332917760.0,10084230104999443563900355,115233115456095402304672274758698673,1334664423329029416312,83468807360437241577,3482782560219838917774806,128675116476413321405981382012934149,1506259389.0,350810229.0,882086714053389090851341,53647279373.0,355760787.0,50710695770575923061617,522953861332870352413181011315650010,69160400346815470884511,25128372994016007913867,1712370764952643200851341,6879507292870.0,12585723041.0,6854083545668043066505947,0,0,0,0,1537070762133703.0,22495784121515106153587344561215111168,0.9437323686856124
2024-10-04 00:11:00,23837037774646019208879099,60761.181,2349.552,60761.181,24.625,1.0,1.0,1.0,180506188158744835475000000000000,42380023791338164262660501681201981,3020680884643992897053976776078343,2641347170152345816299250960491333,208539837586403463000000000000000,60773566000000000000000000000000000,22142229388144395189612072446114000,25608706789631239851469755604600,15317771981405512854011,9936547344039731614834,10082480513014870415126153959160000000,30335759356.0,30332917760.0,10084230104999443563900355,115233115456095402304672274758698673,1334664423329029416312,83468807360437241577,3482782560219838917774806,128675116476413321405981382012934149,1506259389.0,350810229.0,882086714053389090851341,53647279373.0,355760787.0,50710695770575923061617,522953861332870352413181011315650010,69160400346815470884511,25128372994016007913867,1712370764952643200851341,6879507292870.0,12585723041.0,6854083545668043066505947,0,0,0,0,1537070762133703.0,22495784121515106153587344561215111168,0.9437323686856124
2024-10-04 00:12:00,23837037774646019208879099,60761.181,2349.552,60761.181,24.625,1.0,1.0,1.0,180506188158744835475000000000000,42380023791338164262660501681201981,3020680884643992897053976776078343,2641347170152345816299250960491333,208539837586403463000000000000000,60773566000000000000000000000000000,22142229388144395189612072446114000,25608706789631239851469755604600,15317771981405512854011,9936547344039731614834,10082480513014870415126153959160000000,30335759356.0,30332917760.0,10084230104999443563900355,115233115456095402304672274758698673,1334664423329029416312,83468807360437241577,3482782560219838917774806,128675116476413321405981382012934149,1506259389.0,350810229.0,882086714053389090851341,53647279373.0,355760787.0,50710695770575923061617,522953861332870352413181011315650010,69160400346815470884511,25128372994016007913867,1712370764952643200851341,6879507292870.0,12585723041.0,6854083545668043066505947,0,0,0,0,1537070762133703.0,22495784121515106153587344561215111168,0.9437323686856124
2024-10-04 00:13:00,23837037774646019208879099,60686.18,2345.98,60686.18,24.586,1.0,1.0,1.0,180506188158744835475000000000000,42380023791338164262660501681201981,3020680884643992897053976776078343,2641347170152345816299250960491333,208539837586403463000000000000000,60773566000000000000000000000000000,22142229388144395189612072446114000,25608706789631239851469755604600,15317771981405512854011,9936547344039731614834,10082480513014870415126153959160000000,30335759356.0,30332917760.0,10084230104999443563900355,115233115456095402304672274758698673,1334664423329029416312,83468807360437241577,3482782560219838917774806,128675116476413321405981382012934149,1506259389.0,350810229.0,882086714053389090851341,53647279373.0,355760787.0,50710695770575923061617,522953861332870352413181011315650010,69160400346815470884511,25128372994016007913867,1712370764952643200851341,6879507292870.0,12585723041.0,6854083545668043066505947,0,0,0,0,1537070762133703.0,22489905469730453605877298687486459904,0.9434857502995432
2024-10-04 00:14:00,23837037774646019208879099,60719.0,2346.593,60719.0,24.592,1.0,1.0,1.0,180506188158744835475000000000000,42380023791338164262660501681201981,3020680884643992897053976776078343,2641347170152345816299250960491333,208539837586403463000000000000000,60773566000000000000000000000000000,22142229388144395189612072446114000,25608706789631239851469755604600,15317771981405512854011,9936547344039731614834,10082480513014870415126153959160000000,30335759356.0,30332917760.0,10084230104999443563900355,115233115456095402304672274758698673,1334664423329029416312,83468807360437241577,3482782560219838917774806,128675116476413321405981382012934149,1506259389.0,350810229.0,882086714053389090851341,53647279373.0,355760787.0,50710695770575923061617,522953861332870352413181011315650010,69160400346815470884511,25128372994016007913867,1712370764952643200851341,6879507292870.0,12585723041.0,6854083545668043066505947,0,0,0,0,1537070762133703.0,22491540298701133848423327180586483712,0.9435543338620704
2024-10-04 00:15:00,23837037774646019208879099,60646.56,2344.04,60646.56,24.525,1.0,1.0,1.0,180506188158744835475000000000000,42380023791338164262660501681201981,3020680884643992897053976776078343,2641347170152345816299250960491333,208539837586403463000000000000000,60773566000000000000000000000000000,22142229388144395189612072446114000,25608706789631239851469755604600,15317771981405512854011,9936547344039731614834,10082480513014870415126153959160000000,30335759356.0,30332917760.0,10084230104999443563900355,115233115456095402304672274758698673,1334664423329029416312,83468807360437241577,3482782560219838917774806,128675116476413321405981382012934149,1506259389.0,350810229.0,882086714053389090851341,53647279373.0,355760787.0,50710695770575923061617,520389967409624711913199802645887450,69158975251164402251303,25017167211915884298346,1712370764952643200851341,6879507292870.0,12585723041.0,6854083545668043066505947,0,0,0,0,1537070762133703.0,22488260349123831387589575240182661120,0.9434167349872307
2024-10-04 00:16:00,23837037774646019208879099,60646.56,2344.04,60646.56,24.525,1.0,1.0,1.0,180506188158744835475000000000000,42380023791338164262660501681201981,3020680884643992897053976776078343,2641347170152345816299250960491333,208539837586403463000000000000000,60773566000000000000000000000000000,22142229388144395189612072446114000,25608706789631239851469755604600,15317771981405512854011,9936547344039731614834,10082480513014870415126153959160000000,30335759356.0,30332917760.0,10084230104999443563900355,115233115456095402304672274758698673,1334664423329029416312,83468807360437241577,3482782560219838917774806,128675116476413321405981382012934149,1506259389.0,350810229.0,882086714053389090851341,53647279373.0,355760787.0,50710695770575923061617,520389967409624711913199802645887450,69158975251164402251303,25017167211915884298346,1712370764952643200851341,6879507292870.0,12585723041.0,6854083545668043066505947,0,0,0,0,1537070762133703.0,22488260349123831387589575240182661120,0.9434167349872307
2024-10-04 00:17:00,23837037774646019208879099,60675.157,2347.563,60675.157,24.59,1.0,1.0,1.0,180506188158744835475000000000000,42380023791338164262660501681201981,3020680884643992897053976776078343,2641347170152345816299250960491333,208539837586403463000000000000000,60773566000000000000000000000000000,22142229388144395189612072446114000,25608706789631239851469755604600,15317771981405512854011,9936547344039731614834,10082480513014870415126153959160000000,30335759356.0,30332917760.0,10084230104999443563900355,115233115456095402304672274758698673,1334664423329029416312,83468807360437241577,3482782560219838917774806,128675116476413321405981382012934149,1506259389.0,350810229.0,882086714053389090851341,53647279373.0,355760787.0,50710695770575923061617,520389967409624711913199802645887450,69158975251164402251303,25017167211915884298346,1712370764952643200851341,6879507292870.0,12585723041.0,6854083545668043066505947,0,0,0,0,1537070762133703.0,22492353494161056382131821614412595200,0.943588448648799
2024-10-04 00:18:00,23837037774646019208879099,60675.157,2347.563,60675.157,24.59,1.0,1.0,1.0,180506188158744835475000000000000,42380023791338164262660501681201981,3020680884643992897053976776078343,2641347170152345816299250960491333,208539837586403463000000000000000,60773566000000000000000000000000000,22142229388144395189612072446114000,25608706789631239851469755604600,15317771981405512854011,9936547344039731614834,10082480513014870415126153959160000000,30335759356.0,30332917760.0,10084230104999443563900355,115233115456095402304672274758698673,1334664423329029416312,83468807360437241577,3482782560219838917774806,128675116476413321405981382012934149,1506259389.0,350810229.0,882086714053389090851341,53647279373.0,355760787.0,50710695770575923061617,520389967409624711913199802645887450,69158975251164402251303,25017167211915884298346,1712370764952643200851341,6879507292870.0,12585723041.0,6854083545668043066505947,0,0,0,0,1537070762133703.0,22492353494161056382131821614412595200,0.943588448648799
2024-10-04 00:19:00,23837037774646019208879099,60675.157,2347.563,60675.157,24.59,1.0,1.0,1.0,180506188158744835475000000000000,42380023791338164262660501681201981,3020680884643992897053976776078343,2641347170152345816299250960491333,208539837586403463000000000000000,60773566000000000000000000000000000,22142229388144395189612072446114000,25608706789631239851469755604600,15317771981405512854011,9936547344039731614834,10082480513014870415126153959160000000,30335759356.0,30332917760.0,10084230104999443563900355,115233115456095402304672274758698673,1334664423329029416312,83468807360437241577,3482782560219838917774806,128675116476413321405981382012934149,1506259389.0,350810229.0,882086714053389090851341,53647279373.0,355760787.0,50710695770575923061617,520389967409624711913199802645887450,69158975251164402251303,25017167211915884298346,1712370764952643200851341,6879507292870.0,12585723041.0,6854083545668043066505947,0,0,0,0,1537070762133703.0,22492353494161056382131821614412595200,0.943588448648799
2024-10-04 00:20:00,23837037774646019208879099,60619.7,2345.103,60619.7,24.54,1.0,1.0,1.0,180506188158744835475000000000000,42380023791338164262660501681201981,3020680884643992897053976776078343,2641347170152345816299250960491333,208539837586403463000000000000000,60773566000000000000000000000000000,22142229388144395189612072446114000,25608706789631239851469755604600,15317771981405512854011,9936547344039731614834,10082480513014870415126153959160000000,30335759356.0,30332917760.0,10084230104999443563900355,115233115456095402304672274758698673,1334664423329029416312,83468807360437241577,3482782560219838917774806,128675116476413321405981382012934149,1506259389.0,350810229.0,882086714053389090851341,53647279373.0,355760787.0,50710695770575923061617,520389967409624711913199802645887450,69158975251164402251303,25017167211915884298346,1712370764952643200851341,6879507292870.0,12585723041.0,6854083545668043066505947,0,0,0,0,1537070762133703.0,22489199742201816478081869817204178944,0.9434561439560324
2024-10-04 00:21:00,23837037774646019208879099,60619.7,2345.92,60619.7,24.559,1.0,1.0,1.0,180506188158744835475000000000000,42380023791338164262660501681201981,3020680884643992897053976776078343,2641347170152345816299250960491333,208539837586403463000000000000000,60773566000000000000000000000000000,22142229388144395189612072446114000,25608706789631239851469755604600,15317771981405512854011,9936547344039731614834,10082480513014870415126153959160000000,30335759356.0,30332917760.0,10084230104999443563900355,115233115456095402304672274758698673,1334664423329029416312,83468807360437241577,3482782560219838917774806,128675116476413321405981382012934149,1506259389.0,350810229.0,882086714053389090851341,53647279373.0,355760787.0,50710695770575923061617,520389967409624711913199802645887450,69158975251164402251303,25017167211915884298346,1712370764952643200851341,6879507292870.0,12585723041.0,6854083545668043066505947,0,0,0,0,1537070762133703.0,22489199742201816478081869817204178944,0.9434561439560324
2024-10-04 00:22:00,23837037774646019208879099,60619.7,2345.92,60619.7,24.559,1.0,1.0,1.0,180506188158744835475000000000000,42380023791338164262660501681201981,3020680884643992897053976776078343,2641347170152345816299250960491333,208539837586403463000000000000000,60773566000000000000000000000000000,22142229388144395189612072446114000,25608706789631239851469755604600,15317771981405512854011,9936547344039731614834,10082480513014870415126153959160000000,30335759356.0,30332917760.0,10084230104999443563900355,115233115456095402304672274758698673,1334664423329029416312,83468807360437241577,3482782560219838917774806,128675116476413321405981382012934149,1506259389.0,350810229.0,882086714053389090851341,53647279373.0,355760787.0,50710695770575923061617,520389967409624711913199802645887450,69158975251164402251303,25017167211915884298346,1712370764952643200851341,6879507292870.0,12585723041.0,6854083545668043066505947,0,0,0,0,1537070762133703.0,22489199742201816478081869817204178944,0.9434561439560324
2024-10-04 00:23:00,23837037774646019208879099,60619.7,2345.92,60619.7,24.559,1.0,1.0,1.0,180506188158744835475000000000000,42380023791338164262660501681201981,3020680884643992897053976776078343,2641347170152345816299250960491333,208539837586403463000000000000000,60773566000000000000000000000000000,22142229388144395189612072446114000,25608706789631239851469755604600,15317771981405512854011,9936547344039731614834,10082480513014870415126153959160000000,30335759356.0,30332917760.0,10084230104999443563900355,115233115456095402304672274758698673,1334664423329029416312,83468807360437241577,3482782560219838917774806,128675116476413321405981382012934149,1506259389.0,350810229.0,882086714053389090851341,53647279373.0,355760787.0,50710695770575923061617,520389967409624711913199802645887450,69158975251164402251303,25017167211915884298346,1712370764952643200851341,6879507292870.0,12585723041.0,6854083545668043066505947,0,0,0,0,1537070762133703.0,22489199742201816478081869817204178944,0.9434561439560324
2024-10-04 00:24:00,23837037774646019208879099,60627.235,2344.88,60627.235,24.59,1.0,1.0,1.0,180506188158744835475000000000000,42380023791338164262660501681201981,3020680884643992897053976776078343,2641347170152345816299250960491333,208539837586403463000000000000000,60773566000000000000000000000000000,22142229388144395189612072446114000,25608706789631239851469755604600,15317771981405512854011,9936547344039731614834,10082480513014870415126153959160000000,30335759356.0,30332917760.0,10084230104999443563900355,115233115456095402304672274758698673,1334664423329029416312,83468807360437241577,3482782560219838917774806,128675116476413321405981382012934149,1506259389.0,350810229.0,882086714053389090851341,53647279373.0,355760787.0,50710695770575923061617,520389967409624711913199802645887450,69158975251164402251303,25017167211915884298346,1712370764952643200851341,6879507292870.0,12585723041.0,6854083545668043066505947,0,0,0,0,1537070762133703.0,22488040127757811728342541120388988928,0.9434074963658843
2024-10-04 00:25:00,23837037774646019208879099,60627.235,2344.88,60627.235,24.59,1.0,1.0,1.0,180506188158744835475000000000000,42380023791338164262660501681201981,3020680884643992897053976776078343,2641347170152345816299250960491333,208539837586403463000000000000000,60773566000000000000000000000000000,22142229388144395189612072446114000,25608706789631239851469755604600,15317771981405512854011,9936547344039731614834,10082480513014870415126153959160000000,30335759356.0,30332917760.0,10084230104999443563900355,115233115456095402304672274758698673,1334664423329029416312,83468807360437241577,3482782560219838917774806,128675116476413321405981382012934149,1506259389.0,350810229.0,882086714053389090851341,53647279373.0,355760787.0,50710695770575923061617,520389967409624711913199802645887450,69158975251164402251303,25017167211915884298346,1712370764952643200851341,6879507292870.0,12585723041.0,6854083545668043066505947,0,0,0,0,1537070762133703.0,22488040127757811728342541120388988928,0.9434074963658843
2024-10-04 00:26:00,23837037774646019208879099,60627.235,2344.88,60627.235,24.59,1.0,1.0,1.0,180506188158744835475000000000000,42380023791338164262660501681201981,3020680884643992897053976776078343,2641347170152345816299250960491333,208539837586403463000000000000000,60773566000000000000000000000000000,22142229388144395189612072446114000,25608706789631239851469755604600,15317771981405512854011,9936547344039731614834,10082480513014870415126153959160000000,30335759356.0,30332917760.0,10084230104999443563900355,115233115456095402304672274758698673,1334664423329029416312,83468807360437241577,3482782560219838917774806,128675116476413321405981382012934149,1506259389.0,350810229.0,882086714053389090851341,53647279373.0,355760787.0,50710695770575923061617,520389967409624711913199802645887450,69158975251164402251303,25017167211915884298346,1712370764952643200851341,6879507292870.0,12585723041.0,6854083545668043066505947,0,0,0,0,1537070762133703.0,22488040127757811728342541120388988928,0.9434074963658843
2024-10-04 00:27:00,23837037774646019208879099,60613.228,2344.296,60613.228,24.55,1.0,1.0,1.0,180506188158744835475000000000000,42380023791338164262660501681201981,3020680884643992897053976776078343,2641347170152345816299250960491333,208539837586403463000000000000000,60773566000000000000000000000000000,22142229388144395189612072446114000,25608706789631239851469755604600,15317771981405512854011,9936547344039731614834,10082480513014870415126153959160000000,30335759356.0,30332917760.0,10084230104999443563900355,115233115456095402304672274758698673,1334664423329029416312,83468807360437241577,3482782560219838917774806,128675116476413321405981382012934149,1506259389.0,350810229.0,882086714053389090851341,53647279373.0,355760787.0,50710695770575923061617,520389967409624711913199802645887450,69158975251164402251303,25017167211915884298346,1712370764952643200851341,6879507292870.0,12585723041.0,6854083545668043066505947,0,0,0,0,1537070762133703.0,22487877859382847637250076725445918720,0.9434006889606816
2024-10-04 00:28:00,23837037774646019208879099,60623.1,2343.673,60623.1,24.53,1.0,1.0,1.0,180506188158744835475000000000000,42380023791338164262660501681201981,3020680884643992897053976776078343,2641347170152345816299250960491333,208539837586403463000000000000000,60773566000000000000000000000000000,22142229388144395189612072446114000,25608706789631239851469755604600,15317771981405512854011,9936547344039731614834,10082480513014870415126153959160000000,30335759356.0,30332917760.0,10084230104999443563900355,115233115456095402304672274758698673,1334664423329029416312,83468807360437241577,3482782560219838917774806,128675116476413321405981382012934149,1506259389.0,350810229.0,882086714053389090851341,53647279373.0,355760787.0,50710695770575923061617,520389967409624711913199802645887450,69158975251164402251303,25017167211915884298346,1712370764952643200851341,6879507292870.0,12585723041.0,6854083545668043066505947,0,0,0,0,1537070762133703.0,22486741426135267003719169066429054976,0.9433530138569911
2024-10-04 00:29:00,23837037774646019208879099,60729.717,2349.072,60729.717,24.602,1.0,1.0,1.0,180506188158744835475000000000000,42380023791338164262660501681201981,3020680884643992897053976776078343,2641347170152345816299250960491333,208539837586403463000000000000000,60773566000000000000000000000000000,22142229388144395189612072446114000,25608706789631239851469755604600,15317771981405512854011,9936547344039731614834,10082480513014870415126153959160000000,30335759356.0,30332917760.0,10084230104999443563900355,115233115456095402304672274758698673,1334664423329029416312,83468807360437241577,3482782560219838917774806,128675116476413321405981382012934149,1506259389.0,350810229.0,882086714053389090851341,53647279373.0,355760787.0,50710695770575923061617,520389967409624711913199802645887450,69158975251164402251303,25017167211915884298346,1712370764952643200851341,6879507292870.0,12585723041.0,6854083545668043066505947,0,0,0,0,1537070762133703.0,22495484064923872169973352373822685184,0.943719780855108
2024-10-04 00:30:00,23837037774646019208879099,60729.717,2349.072,60729.717,24.602,1.0,1.0,1.0,180506188158744835475000000000000,42380023791338164262660501681201981,3020680884643992897053976776078343,2641347170152345816299250960491333,208539837586403463000000000000000,60773566000000000000000000000000000,22142229388144395189612072446114000,25608706789631239851469755604600,15317771981405512854011,9936547344039731614834,10082480513014870415126153959160000000,30335759356.0,30332917760.0,10084230104999443563900355,115233115456095402304672274758698673,1334664423329029416312,83468807360437241577,3482782560219838917774806,128675116476413321405981382012934149,1506259389.0,350810229.0,882086714053389090851341,53647279373.0,355760787.0,50710695770575923061617,520389967409624711913199802645887450,69158975251164402251303,25017167211915884298346,1712370764952643200851341,6879507292870.0,12585723041.0,6854083545668043066505947,0,0,0,0,1537070762133703.0,22495484064923872169973352373822685184,0.943719780855108
2024-10-04 00:31:00,23837037774646019208879099,60729.717,2349.072,60729.717,24.602,1.0,1.0,1.0,180506188158744835475000000000000,42380023791338164262660501681201981,3020680884643992897053976776078343,2641347170152345816299250960491333,208539837586403463000000000000000,60773566000000000000000000000000000,22142229388144395189612072446114000,25608706789631239851469755604600,15581628922591656285775,10200404285225875046598,10082480513014870415126153959160000000,30335759356.0,30332917760.0,10084230104999443563900355,115233115456095402304672274758698673,1334664423329029416312,83468807360437241577,3482782560219838917774806,128675116476413321405981382012934149,1506259389.0,350810229.0,882086714053389090851341,53647279373.0,355760787.0,50710695770575923061617,520389967409624711913199802645887450,69168606965612910969963,25017167211915884298346,1712591617229199505745192,6879369682250.0,12585723041.0,6853945935047620922577295,0,0,0,0,1537070762133703.0,22495841472391826437352887587105144832,0.9437347746421437
