,glp,btc.b_price,weth_price,wbtc_price,wavax_price,mim_price,usdc_price,usdc.e_price,btc.b_size,btc.b_average,weth_size,weth_average,wbtc_size,wbtc_average,wavax_size,wavax_average,mim_pool,mim_usdg,btc.b_guaranteed,btc.b_pool,btc.b_reserved,btc.b_usdg,weth_guaranteed,weth_pool,weth_reserved,weth_usdg,wbtc_guaranteed,wbtc_pool,wbtc_reserved,wbtc_usdg,usdc.e_pool,usdc.e_reserved,usdc.e_usdg,wavax_guaranteed,wavax_pool,wavax_reserved,wavax_usdg,usdc_pool,usdc_reserved,usdc_usdg,mim_guaranteed,usdc.e_guaranteed,usdc_guaranteed,mim_reserved,interval,aum,glp_price
2024-10-02 00:14:00,24374104057439308298996845,60830.78,2449.59,60830.78,25.75,1.0,1.0,1.0,365568559358744835475000000000000,51608140649214783635605616518907744,3020680884643992897053976776078343,2641347170152345816299250960491333,208540183566100000000000000000000,61783717000000000000000000000000384,58485898264162475931203295788837500,25737009907002778014372135431656,15482820383629170550389,10101595746263389311212,10082480513014870415126153959160000000,30332811507.0,30332917760.0,10082418176312869583018558,116445915333540370947399411186458048,1332660458557803445721,62115172163761332476,3477812292763678917774806,127619045886771307146716582012934149,1504431587.0,355928646.0,880975628356197368622064,56227808890.0,1545539742.0,53291225287575923061617,534505982847095987775239773585650010,69160249074668585106462,25565837908706734746234,1712385764952643200851341,6879575393929.0,16712372096.0,6854151646727583638057720,0,0,0,0,1551692999892260.0,22710500191306168992431929814505488384,0.9317470762325155
2024-10-02 00:15:00,24374104057439308298996845,60830.78,2449.59,60830.78,25.75,1.0,1.0,1.0,365568559358744835475000000000000,51608140649214783635605616518907744,3020680884643992897053976776078343,2641347170152345816299250960491333,208540183566100000000000000000000,61783717000000000000000000000000384,58485898264162475931203295788837500,25737009907002778014372135431656,15482820383629170550389,10101595746263389311212,10082480513014870415126153959160000000,30332811507.0,30332917760.0,10082418176312869583018558,116445915333540370947399411186458048,1332660458557803445721,62115172163761332476,3477812292763678917774806,127619045886771307146716582012934149,1504431587.0,355928646.0,880975628356197368622064,56227808890.0,1545539742.0,53291225287575923061617,534505982847095987775239773585650010,69160249074668585106462,25565837908706734746234,1712385764952643200851341,6879575393929.0,16712372096.0,6854151646727583638057720,0,0,0,0,1551692999892260.0,22710500191306168992431929814505488384,0.9317470762325155
2024-10-02 00:16:00,24374104057439308298996845,60830.78,2449.59,60830.78,25.75,1.0,1.0,1.0,365568559358744835475000000000000,51608140649214783635605616518907744,3020680884643992897053976776078343,2641347170152345816299250960491333,208540183566100000000000000000000,61783717000000000000000000000000384,58485898264162475931203295788837500,25737009907002778014372135431656,15482820383629170550389,10101595746263389311212,10082480513014870415126153959160000000,30332811507.0,30332917760.0,10082418176312869583018558,116445915333540370947399411186458048,1332660458557803445721,62115172163761332476,3477812292763678917774806,127619045886771307146716582012934149,1504431587.0,355928646.0,880975628356197368622064,56227808890.0,1545539742.0,53291225287575923061617,534505982847095987775239773585650010,69160249074668585106462,25565837908706734746234,1712385764952643200851341,6879575393929.0,16712372096.0,6854151646727583638057720,0,0,0,0,1551692999892260.0,22710500191306168992431929814505488384,0.9317470762325155
2024-10-02 00:17:00,24374104057439308298996845,60789.597,2446.55,60789.597,25.72,1.0,1.0,1.0,365568559358744835475000000000000,51608140649214783635605616518907744,3020680884643992897053976776078343,2641347170152345816299250960491333,208540183566100000000000000000000,61783717000000000000000000000000384,58485898264162475931203295788837500,25737009907002778014372135431656,15482820383629170550389,10101595746263389311212,10082480513014870415126153959160000000,30332811507.0,30332917760.0,10082418176312869583018558,116445915333540370947399411186458048,1332660458557803445721,62115172163761332476,3477812292763678917774806,127619045886771307146716582012934149,1504431587.0,355928646.0,880975628356197368622064,56227808890.0,1545539742.0,53291225287575923061617,534505982847095987775239773585650010,69160249074668585106462,25565837908706734746234,1712385764952643200851341,6879575393929.0,16712372096.0,6854151646727583638057720,0,0,0,0,1551692999892260.0,22706213853150033511253848486737608704,0.931571219998127
2024-10-02 00:18:00,24374104057439308298996845,60789.597,2446.55,60789.597,25.72,1.0,1.0,1.0,365568559358744835475000000000000,51608140649214783635605616518907744,3020680884643992897053976776078343,2641347170152345816299250960491333,208540183566100000000000000000000,61783717000000000000000000000000384,58485898264162475931203295788837500,25737009907002778014372135431656,15482820383629170550389,10101595746263389311212,10082480513014870415126153959160000000,30332811507.0,30332917760.0,10082418176312869583018558,116445915333540370947399411186458048,1332660458557803445721,62115172163761332476,3477812292763678917774806,127619045886771307146716582012934149,1504431587.0,355928646.0,880975628356197368622064,56227808890.0,1545539742.0,53291225287575923061617,534505982847095987775239773585650010,69160249074668585106462,25565837908706734746234,1712385764952643200851341,6879575393929.0,16712372096.0,6854151646727583638057720,0,0,0,0,1551692999892260.0,22706213853150033511253848486737608704,0.931571219998127
2024-10-02 00:19:00,24374104057439308298996845,60892.97,2453.699,60892.97,25.76,1.0,1.0,1.0,365568559358744835475000000000000,51608140649214783635605616518907744,3020680884643992897053976776078343,2641347170152345816299250960491333,208540183566100000000000000000000,61783717000000000000000000000000384,58485898264162475931203295788837500,25737009907002778014372135431656,15482820383629170550389,10101595746263389311212,10082480513014870415126153959160000000,30332811507.0,30332917760.0,10082418176312869583018558,116445915333540370947399411186458048,1332660458557803445721,62115172163761332476,3477812292763678917774806,127619045886771307146716582012934149,1504431587.0,355928646.0,880975628356197368622064,56227808890.0,1545539742.0,53291225287575923061617,534505982847095987775239773585650010,69160249074668585106462,25565837908706734746234,1712385764952643200851341,6879575393929.0,16712372096.0,6854151646727583638057720,0,0,0,0,1551692999892260.0,22716299601303184383701429945081266176,0.9319850094908354
2024-10-02 00:20:00,24374104057439308298996845,60772.23,2447.69,60772.23,25.682,1.0,1.0,1.0,365568559358744835475000000000000,51608140649214783635605616518907744,3020680884643992897053976776078343,2641347170152345816299250960491333,208540183566100000000000000000000,61783717000000000000000000000000384,58485898264162475931203295788837500,25737009907002778014372135431656,15482820383629170550389,10101595746263389311212,10082480513014870415126153959160000000,30332811507.0,30332917760.0,10082418176312869583018558,116445915333540370947399411186458048,1332660458557803445721,62115172163761332476,3477812292763678917774806,127619045886771307146716582012934149,1504431587.0,355928646.0,880975628356197368622064,56227808890.0,1545539742.0,53291225287575923061617,534505982847095987775239773585650010,69160249074668585106462,25565837908706734746234,1712385764952643200851341,6879575393929.0,16712372096.0,6854151646727583638057720,0,0,0,0,1551692999892260.0,22707290136812400071712713952500645888,0.9316153768483574
2024-10-02 00:21:00,24374104057439308298996845,60728.398,2445.461,60728.398,25.64,1.0,1.0,1.0,365568559358744835475000000000000,51608140649214783635605616518907744,3020680884643992897053976776078343,2641347170152345816299250960491333,208540183566100000000000000000000,61783717000000000000000000000000384,58485898264162475931203295788837500,25737009907002778014372135431656,15482820383629170550389,10101595746263389311212,10082480513014870415126153959160000000,30332811507.0,30332917760.0,10082418176312869583018558,116445915333540370947399411186458048,1332660458557803445721,62115172163761332476,3477812292763678917774806,127619045886771307146716582012934149,1504431587.0,355928646.0,880975628356197368622064,56227808890.0,1545539742.0,53291225287575923061617,534505982847095987775239773585650010,69160249074668585106462,25565837908706734746234,1712385764952643200851341,6879575393929.0,16712372096.0,6854151646727583638057720,0,0,0,0,1551692999892260.0,22704241004279135572187966912602308608,0.9314902796334577
2024-10-02 00:22:00,24374104057439308298996845,60728.398,2445.461,60728.398,25.64,1.0,1.0,1.0,365568559358744835475000000000000,51608140649214783635605616518907744,3020680884643992897053976776078343,2641347170152345816299250960491333,208540183566100000000000000000000,61783717000000000000000000000000384,58485898264162475931203295788837500,25737009907002778014372135431656,15482820383629170550389,10101595746263389311212,10082480513014870415126153959160000000,30332811507.0,30332917760.0,10082418176312869583018558,116445915333540370947399411186458048,1332660458557803445721,62115172163761332476,3477812292763678917774806,127619045886771307146716582012934149,1504431587.0,355928646.0,880975628356197368622064,56227808890.0,1545539742.0,53291225287575923061617,534505982847095987775239773585650010,69160249074668585106462,25565837908706734746234,1712385764952643200851341,6879575393929.0,16712372096.0,6854151646727583638057720,0,0,0,0,1551692999892260.0,22704241004279135572187966912602308608,0.9314902796334577
2024-10-02 00:23:00,24374104057439308298996845,60728.398,2445.461,60728.398,25.64,1.0,1.0,1.0,365568559358744835475000000000000,51608140649214783635605616518907744,3020680884643992897053976776078343,2641347170152345816299250960491333,208540183566100000000000000000000,61783717000000000000000000000000384,58485898264162475931203295788837500,25737009907002778014372135431656,15482820383629170550389,10101595746263389311212,10082480513014870415126153959160000000,30332811507.0,30332917760.0,10082418176312869583018558,116445915333540370947399411186458048,1332660458557803445721,62115172163761332476,3477812292763678917774806,127619045886771307146716582012934149,1504431587.0,355928646.0,880975628356197368622064,56227808890.0,1545539742.0,53291225287575923061617,534505982847095987775239773585650010,69160249074668585106462,25565837908706734746234,1712385764952643200851341,6879575393929.0,16712372096.0,6854151646727583638057720,0,0,0,0,1551692999892260.0,22704241004279135572187966912602308608,0.9314902796334577
2024-10-02 00:24:00,24374104057439308298996845,60739.196,2441.921,60739.196,25.63,1.0,1.0,1.0,365568559358744835475000000000000,51608140649214783635605616518907744,3020680884643992897053976776078343,2641347170152345816299250960491333,208540183566100000000000000000000,61783717000000000000000000000000384,58485898264162475931203295788837500,25737009907002778014372135431656,15482820383629170550389,10101595746263389311212,10082480513014870415126153959160000000,30332811507.0,30332917760.0,10082418176312869583018558,116445915333540370947399411186458048,1332660458557803445721,62115172163761332476,3477812292763678917774806,127619045886771307146716582012934149,1504431587.0,355928646.0,880975628356197368622064,56227808890.0,1545539742.0,53291225287575923061617,525204221395330306341752449093275486,69119941948378202897054,20817163766681548100312,1712385764952643200851341,6879575393929.0,16712372096.0,6854151646727583638057720,0,0,0,0,1551692999892260.0,22807688101303503584346376565220704256,0.9357344191013367
2024-10-02 00:25:00,24374104057439308298996845,60833.78,2447.45,60833.78,25.7,1.0,1.0,1.0,365568559358744835475000000000000,51608140649214783635605616518907744,3020680884643992897053976776078343,2641347170152345816299250960491333,208540183566100000000000000000000,61783717000000000000000000000000384,58485898264162475931203295788837500,25737009907002778014372135431656,15482820383629170550389,10101595746263389311212,10082480513014870415126153959160000000,30332811507.0,30332917760.0,10082418176312869583018558,116445915333540370947399411186458048,1332660458557803445721,62115172163761332476,3477812292763678917774806,127619045886771307146716582012934149,1504431587.0,355928646.0,880975628356197368622064,56227808890.0,1545539742.0,53291225287575923061617,525204221395330306341752449093275486,69119941948378202897054,20817163766681548100312,1712385764952643200851341,6879575393929.0,16712372096.0,6854151646727583638057720,0,0,0,0,1551692999892260.0,22816398710724779010921581478225641472,0.936091790572335
2024-10-02 00:26:00,24374104057439308298996845,60894.27,2449.72,60894.27,25.768,1.0,1.0,1.0,365568559358744835475000000000000,51608140649214783635605616518907744,3020680884643992897053976776078343,2641347170152345816299250960491333,208540183566100000000000000000000,61783717000000000000000000000000384,58485898264162475931203295788837500,25737009907002778014372135431656,15482820383629170550389,10101595746263389311212,10082480513014870415126153959160000000,30332811507.0,30332917760.0,10082418176312869583018558,116445915333540370947399411186458048,1332660458557803445721,62115172163761332476,3477812292763678917774806,127619045886771307146716582012934149,1504431587.0,355928646.0,880975628356197368622064,56227808890.0,1545539742.0,53291225287575923061617,525204221395330306341752449093275486,69119941948378202897054,20817163766681548100312,1712385764952643200851341,6879575393929.0,16712372096.0,6854151646727583638057720,0,0,0,0,1551692999892260.0,22819643248495802589470420056831688704,0.9362249047070486
2024-10-02 00:27:00,24374104057439308298996845,60973.556,2453.869,60973.556,25.837,1.0,1.0,1.0,365568559358744835475000000000000,51608140649214783635605616518907744,3020680884643992897053976776078343,2641347170152345816299250960491333,208540183566100000000000000000000,61783717000000000000000000000000384,58485898264162475931203295788837500,25737009907002778014372135431656,15482820383629170550389,10101595746263389311212,10082480513014870415126153959160000000,30332811507.0,30332917760.0,10082418176312869583018558,116445915333540370947399411186458048,1332660458557803445721,62115172163761332476,3477812292763678917774806,127619045886771307146716582012934149,1504431587.0,355928646.0,880975628356197368622064,56227808890.0,1545539742.0,53291225287575923061617,525204221395330306341752449093275486,69119941948378202897054,20817163766681548100312,1712385764952643200851341,6879575393929.0,16712372096.0,6854151646727583638057720,0,0,0,0,1551692999892260.0,22825638063730567615031045986824749056,0.9364708548851818
2024-10-02 00:28:00,24374104057439308298996845,60967.457,2454.149,60967.457,25.83,1.0,1.0,1.0,365568559358744835475000000000000,51608140649214783635605616518907744,3020680884643992897053976776078343,2641347170152345816299250960491333,208540183566100000000000000000000,61783717000000000000000000000000384,58485898264162475931203295788837500,25737009907002778014372135431656,15482820383629170550389,10101595746263389311212,10082480513014870415126153959160000000,30332811507.0,30332917760.0,10082418176312869583018558,116445915333540370947399411186458048,1332660458557803445721,62115172163761332476,3477812292763678917774806,127619045886771307146716582012934149,1504431587.0,355928646.0,880975628356197368622064,56227808890.0,1545539742.0,53291225287575923061617,525204221395330306341752449093275486,69119941948378202897054,20817163766681548100312,1712385764952643200851341,6879575393929.0,16712372096.0,6854151646727583638057720,0,0,0,0,1551692999892260.0,22826840786076188661221240427738300416,0.9365201991541152
2024-10-02 00:29:00,24374104057439308298996845,60967.457,2454.149,60967.457,25.83,1.0,1.0,1.0,365568559358744835475000000000000,51608140649214783635605616518907744,3020680884643992897053976776078343,2641347170152345816299250960491333,208540183566100000000000000000000,61783717000000000000000000000000384,58485898264162475931203295788837500,25737009907002778014372135431656,15482820383629170550389,10101595746263389311212,10082480513014870415126153959160000000,30332811507.0,30332917760.0,10082418176312869583018558,116445915333540370947399411186458048,1332660458557803445721,62115172163761332476,3477812292763678917774806,127619045886771307146716582012934149,1504431587.0,355928646.0,880975628356197368622064,56227808890.0,1545539742.0,53291225287575923061617,525204221395330306341752449093275486,69119941948378202897054,20817163766681548100312,1712385764952643200851341,6879575393929.0,16712372096.0,6854151646727583638057720,0,0,0,0,1551692999892260.0,22826840786076188661221240427738300416,0.9365201991541152
2024-10-02 00:30:00,24374104057439308298996845,60967.457,2454.149,60967.457,25.83,1.0,1.0,1.0,365568559358744835475000000000000,51608140649214783635605616518907744,3020680884643992897053976776078343,2641347170152345816299250960491333,208540183566100000000000000000000,61783717000000000000000000000000384,58485898264162475931203295788837500,25737009907002778014372135431656,15482820383629170550389,10101595746263389311212,10082480513014870415126153959160000000,30332811507.0,30332917760.0,10082418176312869583018558,116445915333540370947399411186458048,1332660458557803445721,62115172163761332476,3477812292763678917774806,127619045886771307146716582012934149,1504431587.0,355928646.0,880975628356197368622064,56227808890.0,1545539742.0,53291225287575923061617,525204221395330306341752449093275486,69119941948378202897054,20817163766681548100312,1712385764952643200851341,6879575393929.0,16712372096.0,6854151646727583638057720,0,0,0,0,1551692999892260.0,22826840786076188661221240427738300416,0.9365201991541152
2024-10-02 00:31:00,24374104057439308298996845,60989.453,2454.189,60989.453,25.865,1.0,1.0,1.0,365568559358744835475000000000000,51608140649214783635605616518907744,3020680884643992897053976776078343,2641347170152345816299250960491333,208540183566100000000000000000000,61783717000000000000000000000000384,58485898264162475931203295788837500,25737009907002778014372135431656,15482820383629170550389,10101595746263389311212,10082480513014870415126153959160000000,30332811507.0,30332917760.0,10082418176312869583018558,116445915333540370947399411186458048,1332660458557803445721,62115172163761332476,3477812292763678917774806,127619045886771307146716582012934149,1504431587.0,355928646.0,880975628356197368622064,56227808890.0,1545539742.0,53291225287575923061617,525204221395330306341752449093275486,69119941948378202897054,20817163766681548100312,1712385764952643200851341,6879575393929.0,16712372096.0,6854151646727583638057720,0,0,0,0,1551692999892260.0,22827093663442697632683898378039328768,0.936530573991521
